"Location","Control Program","Name","Value","Type","Object ID","Device ID","Object Name","COV Increment","Offset / Polarity","Exp:Num","I/O Type","Sensor/Actuator Type","Min/Max","Locked","In Alarm","Path"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","CWP-2","ama_check_u_nom_i_nom_51","normal","BALM","BV:295","DEV:220602","ama_check_u_nom_i_nom_51_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#cwp-2/ama_check_u_nom_i_nom_51"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","CWP-2","ama_internal_fault_58","normal","BALM","BV:296","DEV:220602","ama_internal_fault_58_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#cwp-2/ama_internal_fault_58"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","CWP-2","ama_interrupt_by_user_56","normal","BALM","BV:297","DEV:220602","ama_interrupt_by_user_56_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#cwp-2/ama_interrupt_by_user_56"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","CWP-2","ama_low_i_nom_52","normal","BALM","BV:298","DEV:220602","ama_low_i_nom_52_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#cwp-2/ama_low_i_nom_52"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","CWP-2","ama_motor_too_big_53","normal","BALM","BV:299","DEV:220602","ama_motor_too_big_53_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#cwp-2/ama_motor_too_big_53"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","CWP-2","ama_motor_too_small_54","normal","BALM","BV:300","DEV:220602","ama_motor_too_small_54_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#cwp-2/ama_motor_too_small_54"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","CWP-2","ama_param_out_of_range_55","normal","BALM","BV:301","DEV:220602","ama_param_out_of_range_55_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#cwp-2/ama_param_out_of_range_55"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","CWP-2","ama_timeout_57","normal","BALM","BV:302","DEV:220602","ama_timeout_57_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#cwp-2/ama_timeout_57"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","CWP-2","brake_chek_28","normal","BALM","BV:303","DEV:220602","brake_chek_28_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#cwp-2/brake_chek_28"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","CWP-2","brake_chopper_short_circ_27","normal","BALM","BV:304","DEV:220602","brake_chopper_short_circ_27_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#cwp-2/brake_chopper_short_circ_27"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","CWP-2","brake_igbt_243","normal","BALM","BV:305","DEV:220602","brake_igbt_243_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#cwp-2/brake_igbt_243"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","CWP-2","brake_resistor_power_limit_26","normal","BALM","BV:306","DEV:220602","brake_resistor_power_limit_26_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#cwp-2/brake_resistor_power_limit_26"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","CWP-2","brake_resistor_short_circ_25","normal","BALM","BV:307","DEV:220602","brake_resistor_short_circ_25_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#cwp-2/brake_resistor_short_circ_25"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","CWP-2","broken_belt_95","normal","BALM","BV:308","DEV:220602","broken_belt_95_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#cwp-2/broken_belt_95"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","CWP-2","clock_fault_98","normal","BALM","BV:309","DEV:220602","clock_fault_98_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#cwp-2/clock_fault_98"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","CWP-2","control_board_over_temp_65","normal","BALM","BV:310","DEV:220602","control_board_over_temp_65_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#cwp-2/control_board_over_temp_65"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","CWP-2","control_word_timeout_17","normal","BALM","BV:311","DEV:220602","control_word_timeout_17_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#cwp-2/control_word_timeout_17"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","CWP-2","current_limit_59","normal","BALM","BV:312","DEV:220602","current_limit_59_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#cwp-2/current_limit_59"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","CWP-2","dangerous_failure_72","normal","BALM","BV:313","DEV:220602","dangerous_failure_72_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#cwp-2/dangerous_failure_72"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","CWP-2","dc_link_voltage_high_5","normal","BALM","BV:314","DEV:220602","dc_link_voltage_high_5_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#cwp-2/dc_link_voltage_high_5"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","CWP-2","dc_link_voltage_low_6","normal","BALM","BV:315","DEV:220602","dc_link_voltage_low_6_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#cwp-2/dc_link_voltage_low_6"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","CWP-2","dc_over_voltage_7","alarm","BALM","BV:316","DEV:220602","dc_over_voltage_7_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#cwp-2/dc_over_voltage_7"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","CWP-2","dc_under_voltage_8","normal","BALM","BV:317","DEV:220602","dc_under_voltage_8_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#cwp-2/dc_under_voltage_8"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","CWP-2","drive_init_to_default_value_80","normal","BALM","BV:318","DEV:220602","drive_init_to_default_value_80_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#cwp-2/drive_init_to_default_value_80"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","CWP-2","drive_over_temperature_29","normal","BALM","BV:319","DEV:220602","drive_over_temperature_29_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#cwp-2/drive_over_temperature_29"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","CWP-2","dry_pump_93","normal","BALM","BV:320","DEV:220602","dry_pump_93_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#cwp-2/dry_pump_93"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","CWP-2","earth_fault_14","normal","BALM","BV:321","DEV:220602","earth_fault_14_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#cwp-2/earth_fault_14"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","CWP-2","end_of_curve_94","normal","BALM","BV:322","DEV:220602","end_of_curve_94_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#cwp-2/end_of_curve_94"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","CWP-2","external_fan_fault_24","normal","BALM","BV:323","DEV:220602","external_fan_fault_24_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#cwp-2/external_fan_fault_24"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","CWP-2","external_interlock_60","normal","BALM","BV:324","DEV:220602","external_interlock_60_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#cwp-2/external_interlock_60"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","CWP-2","fieldbus_comm_fault_34","normal","BALM","BV:325","DEV:220602","fieldbus_comm_fault_34_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#cwp-2/fieldbus_comm_fault_34"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","CWP-2","fire_m_limits_exceeded_202","normal","BALM","BV:326","DEV:220602","fire_m_limits_exceeded_202_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#cwp-2/fire_m_limits_exceeded_202"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","CWP-2","fire_m_was_active_201","normal","BALM","BV:327","DEV:220602","fire_m_was_active_201_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#cwp-2/fire_m_was_active_201"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","CWP-2","hardware_mismatch_15","normal","BALM","BV:328","DEV:220602","hardware_mismatch_15_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#cwp-2/hardware_mismatch_15"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","CWP-2","heatsink_sensor_39","normal","BALM","BV:329","DEV:220602","heatsink_sensor_39_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#cwp-2/heatsink_sensor_39"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","CWP-2","heatsink_sensor_245","normal","BALM","BV:330","DEV:220602","heatsink_sensor_245_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#cwp-2/heatsink_sensor_245"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","CWP-2","heatsink_temp_244","normal","BALM","BV:331","DEV:220602","heatsink_temp_244_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#cwp-2/heatsink_temp_244"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","CWP-2","heatsink_temperature_low_66","normal","BALM","BV:332","DEV:220602","heatsink_temperature_low_66_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#cwp-2/heatsink_temperature_low_66"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","CWP-2","illegal_fc_configuration_70","normal","BALM","BV:333","DEV:220602","illegal_fc_configuration_70_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#cwp-2/illegal_fc_configuration_70"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","CWP-2","illegal_pc_configuration_79","normal","BALM","BV:334","DEV:220602","illegal_pc_configuration_79_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#cwp-2/illegal_pc_configuration_79"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","CWP-2","illegal_pc_configuration_248","normal","BALM","BV:335","DEV:220602","illegal_pc_configuration_248_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#cwp-2/illegal_pc_configuration_248"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","CWP-2","inrush_fault_33","normal","BALM","BV:336","DEV:220602","inrush_fault_33_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#cwp-2/inrush_fault_33"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","CWP-2","internal_fan_fault_23","normal","BALM","BV:337","DEV:220602","internal_fan_fault_23_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#cwp-2/internal_fan_fault_23"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","CWP-2","internal_fault_38","normal","BALM","BV:338","DEV:220602","internal_fault_38_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#cwp-2/internal_fault_38"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","CWP-2","inverter_overloaded_9","normal","BALM","BV:339","DEV:220602","inverter_overloaded_9_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#cwp-2/inverter_overloaded_9"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","CWP-2","live_zero_error_2","normal","BALM","BV:340","DEV:220602","live_zero_error_2_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#cwp-2/live_zero_error_2"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","CWP-2","locked_rotor_204","normal","BALM","BV:341","DEV:220602","locked_rotor_204_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#cwp-2/locked_rotor_204"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","CWP-2","mains_failure_36","normal","BALM","BV:342","DEV:220602","mains_failure_36_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#cwp-2/mains_failure_36"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","CWP-2","mains_phase_loss_4","normal","BALM","BV:343","DEV:220602","mains_phase_loss_4_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#cwp-2/mains_phase_loss_4"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","CWP-2","missing_motor_203","normal","BALM","BV:344","DEV:220602","missing_motor_203_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#cwp-2/missing_motor_203"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","CWP-2","motor_etr_over_temperature_10","normal","BALM","BV:345","DEV:220602","motor_etr_over_temperature_10_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#cwp-2/motor_etr_over_temperature_10"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","CWP-2","motor_phase_u_missing_30","normal","BALM","BV:346","DEV:220602","motor_phase_u_missing_30_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#cwp-2/motor_phase_u_missing_30"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","CWP-2","motor_phase_v_missing_31","normal","BALM","BV:347","DEV:220602","motor_phase_v_missing_31_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#cwp-2/motor_phase_v_missing_31"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","CWP-2","motor_phase_w_missing_32","normal","BALM","BV:348","DEV:220602","motor_phase_w_missing_32_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#cwp-2/motor_phase_w_missing_32"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","CWP-2","motor_thermistor_over_temp_11","normal","BALM","BV:349","DEV:220602","motor_thermistor_over_temp_11_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#cwp-2/motor_thermistor_over_temp_11"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","CWP-2","new_spare_parts_250","normal","BALM","BV:350","DEV:220602","new_spare_parts_250_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#cwp-2/new_spare_parts_250"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","CWP-2","new_type_code_251","normal","BALM","BV:351","DEV:220602","new_type_code_251_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#cwp-2/new_type_code_251"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","CWP-2","no_flow_92","normal","BALM","BV:352","DEV:220602","no_flow_92_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#cwp-2/no_flow_92"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","CWP-2","no_motor_3","normal","BALM","BV:353","DEV:220602","no_motor_3_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#cwp-2/no_motor_3"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","CWP-2","option_conf_has_changed_67","normal","BALM","BV:354","DEV:220602","option_conf_has_changed_67_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#cwp-2/option_conf_has_changed_67"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","CWP-2","out_of_frequency_range_35","normal","BALM","BV:355","DEV:220602","out_of_frequency_range_35_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#cwp-2/out_of_frequency_range_35"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","CWP-2","output_frequency_at_max_limit_62","normal","BALM","BV:356","DEV:220602","output_frequency_at_max_limit_62_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#cwp-2/output_frequency_at_max_limit_62"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","CWP-2","over_current_13","normal","BALM","BV:357","DEV:220602","over_current_13_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#cwp-2/over_current_13"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","CWP-2","overload_of_do_27_40","normal","BALM","BV:358","DEV:220602","overload_of_do_27_40_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#cwp-2/overload_of_do_27_40"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","CWP-2","overload_of_do_29_41","normal","BALM","BV:359","DEV:220602","overload_of_do_29_41_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#cwp-2/overload_of_do_29_41"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","CWP-2","overload_of_do_x_30_6_42","normal","BALM","BV:360","DEV:220602","overload_of_do_x_30_6_42_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#cwp-2/overload_of_do_x_30_6_42"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","CWP-2","overload_of_do_x_30_7_43","normal","BALM","BV:361","DEV:220602","overload_of_do_x_30_7_43_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#cwp-2/overload_of_do_x_30_7_43"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","CWP-2","phase_imbalance_37","normal","BALM","BV:362","DEV:220602","phase_imbalance_37_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#cwp-2/phase_imbalance_37"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","CWP-2","power_card_supply_46","normal","BALM","BV:363","DEV:220602","power_card_supply_46_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#cwp-2/power_card_supply_46"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","CWP-2","power_card_supply_246","normal","BALM","BV:364","DEV:220602","power_card_supply_246_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#cwp-2/power_card_supply_246"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","CWP-2","power_card_temperature_69","normal","BALM","BV:365","DEV:220602","power_card_temperature_69_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#cwp-2/power_card_temperature_69"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","CWP-2","power_card_temperature_247","normal","BALM","BV:366","DEV:220602","power_card_temperature_247_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#cwp-2/power_card_temperature_247"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","CWP-2","power_unit_setup_76","normal","BALM","BV:367","DEV:220602","power_unit_setup_76_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#cwp-2/power_unit_setup_76"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","CWP-2","ptc_1_safe_stop_71","normal","BALM","BV:368","DEV:220602","ptc_1_safe_stop_71_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#cwp-2/ptc_1_safe_stop_71"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","CWP-2","safe_stop_acivated_68","normal","BALM","BV:369","DEV:220602","safe_stop_acivated_68_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#cwp-2/safe_stop_acivated_68"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","CWP-2","safe_stop_auto_restart_73","normal","BALM","BV:370","DEV:220602","safe_stop_auto_restart_73_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#cwp-2/safe_stop_auto_restart_73"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","CWP-2","short_circuit_16","normal","BALM","BV:371","DEV:220602","short_circuit_16_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#cwp-2/short_circuit_16"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","CWP-2","speed_limit_49","normal","BALM","BV:372","DEV:220602","speed_limit_49_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#cwp-2/speed_limit_49"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","CWP-2","start_delayed_96","normal","BALM","BV:373","DEV:220602","start_delayed_96_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#cwp-2/start_delayed_96"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","CWP-2","stop_delayed_97","normal","BALM","BV:374","DEV:220602","stop_delayed_97_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#cwp-2/stop_delayed_97"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","CWP-2","torque_limit_12","normal","BALM","BV:375","DEV:220602","torque_limit_12_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#cwp-2/torque_limit_12"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","CWP-2","voltage_limit_64","normal","BALM","BV:376","DEV:220602","voltage_limit_64_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#cwp-2/voltage_limit_64"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","SCWP-1","_1_8_v_low_48","normal","BALM","BV:436","DEV:220602","_1_8_v_low_48_3","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#scwp-1/_1_8_v_low_48"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","SCWP-1","_10_v_low_1","normal","BALM","BV:437","DEV:220602","_10_v_low_1_3","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#scwp-1/_10_v_low_1"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","SCWP-1","_24_v_low_47","normal","BALM","BV:438","DEV:220602","_24_v_low_47_3","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#scwp-1/_24_v_low_47"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Building Bridge/VFD","SCWP-1","ai_54_wrong_settings_91","normal","BALM","BV:439","DEV:220602","ai_54_wrong_settings_91_3","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#scwp-1/ai_54_wrong_settings_91"
